MSOA21CD,provider_code,provider_name
E02004333,RXP,County Durham and Darlington NHS Foundation Trust
E02004335,RXP,County Durham and Darlington NHS Foundation Trust
E02004336,RXP,County Durham and Darlington NHS Foundation Trust
E02004337,RXP,County Durham and Darlington NHS Foundation Trust
E02004338,RXP,County Durham and Darlington NHS Foundation Trust
E02004340,RXP,County Durham and Darlington NHS Foundation Trust
E02004341,RXP,County Durham and Darlington NHS Foundation Trust
E02004342,RXP,County Durham and Darlington NHS Foundation Trust
E02004343,RXP,County Durham and Darlington NHS Foundation Trust
E02004344,RXP,County Durham and Darlington NHS Foundation Trust
E02004345,RXP,County Durham and Darlington NHS Foundation Trust
E02004348,RXP,County Durham and Darlington NHS Foundation Trust
E02004349,RXP,County Durham and Darlington NHS Foundation Trust
E02004350,RXP,County Durham and Darlington NHS Foundation Trust
E02004351,RXP,County Durham and Darlington NHS Foundation Trust
E02004352,RXP,County Durham and Darlington NHS Foundation Trust
E02004353,RXP,County Durham and Darlington NHS Foundation Trust
E02004354,RXP,County Durham and Darlington NHS Foundation Trust
E02004355,RXP,County Durham and Darlington NHS Foundation Trust
E02007022,RXP,County Durham and Darlington NHS Foundation Trust
E02007058,RXP,County Durham and Darlington NHS Foundation Trust
E02003655,RXQ,Buckinghamshire Healthcare NHS Trust
E02003656,RXQ,Buckinghamshire Healthcare NHS Trust
E02003658,RXQ,Buckinghamshire Healthcare NHS Trust
E02003659,RXQ,Buckinghamshire Healthcare NHS Trust
E02003660,RXQ,Buckinghamshire Healthcare NHS Trust
E02003661,RXQ,Buckinghamshire Healthcare NHS Trust
E02003662,RXQ,Buckinghamshire Healthcare NHS Trust
E02003663,RXQ,Buckinghamshire Healthcare NHS Trust
E02003664,RXQ,Buckinghamshire Healthcare NHS Trust
E02003665,RXQ,Buckinghamshire Healthcare NHS Trust
E02003666,RXQ,Buckinghamshire Healthcare NHS Trust
E02003667,RXQ,Buckinghamshire Healthcare NHS Trust
E02003668,RXQ,Buckinghamshire Healthcare NHS Trust
E02003669,RXQ,Buckinghamshire Healthcare NHS Trust
E02003670,RXQ,Buckinghamshire Healthcare NHS Trust
E02003671,RXQ,Buckinghamshire Healthcare NHS Trust
E02003672,RXQ,Buckinghamshire Healthcare NHS Trust
E02003673,RXQ,Buckinghamshire Healthcare NHS Trust
E02003674,RXQ,Buckinghamshire Healthcare NHS Trust
E02003675,RXQ,Buckinghamshire Healthcare NHS Trust
E02003676,RXQ,Buckinghamshire Healthcare NHS Trust
E02003677,RXQ,Buckinghamshire Healthcare NHS Trust
E02003678,RXQ,Buckinghamshire Healthcare NHS Trust
E02003679,RXQ,Buckinghamshire Healthcare NHS Trust
E02003680,RXQ,Buckinghamshire Healthcare NHS Trust
E02003681,RXQ,Buckinghamshire Healthcare NHS Trust
E02003682,RXQ,Buckinghamshire Healthcare NHS Trust
E02003683,RXQ,Buckinghamshire Healthcare NHS Trust
E02003685,RXQ,Buckinghamshire Healthcare NHS Trust
E02003686,RXQ,Buckinghamshire Healthcare NHS Trust
E02003687,RXQ,Buckinghamshire Healthcare NHS Trust
E02003688,RXQ,Buckinghamshire Healthcare NHS Trust
E02003689,RXQ,Buckinghamshire Healthcare NHS Trust
E02003696,RXQ,Buckinghamshire Healthcare NHS Trust
E02003697,RXQ,Buckinghamshire Healthcare NHS Trust
E02003698,RXQ,Buckinghamshire Healthcare NHS Trust
E02003699,RXQ,Buckinghamshire Healthcare NHS Trust
E02003701,RXQ,Buckinghamshire Healthcare NHS Trust
E02003702,RXQ,Buckinghamshire Healthcare NHS Trust
E02003703,RXQ,Buckinghamshire Healthcare NHS Trust
E02003704,RXQ,Buckinghamshire Healthcare NHS Trust
E02003705,RXQ,Buckinghamshire Healthcare NHS Trust
E02003706,RXQ,Buckinghamshire Healthcare NHS Trust
E02003707,RXQ,Buckinghamshire Healthcare NHS Trust
E02003708,RXQ,Buckinghamshire Healthcare NHS Trust
E02003709,RXQ,Buckinghamshire Healthcare NHS Trust
E02003710,RXQ,Buckinghamshire Healthcare NHS Trust
E02003711,RXQ,Buckinghamshire Healthcare NHS Trust
E02003712,RXQ,Buckinghamshire Healthcare NHS Trust
E02003713,RXQ,Buckinghamshire Healthcare NHS Trust
E02003714,RXQ,Buckinghamshire Healthcare NHS Trust
E02003715,RXQ,Buckinghamshire Healthcare NHS Trust
E02003716,RXQ,Buckinghamshire Healthcare NHS Trust
E02003717,RXQ,Buckinghamshire Healthcare NHS Trust
E02003718,RXQ,Buckinghamshire Healthcare NHS Trust
E02004857,RXQ,Buckinghamshire Healthcare NHS Trust
E02004858,RXQ,Buckinghamshire Healthcare NHS Trust
E02004859,RXQ,Buckinghamshire Healthcare NHS Trust
E02005962,RXQ,Buckinghamshire Healthcare NHS Trust
E02006823,RXQ,Buckinghamshire Healthcare NHS Trust
E02006824,RXQ,Buckinghamshire Healthcare NHS Trust
E02002615,RXR,East Lancashire Hospitals NHS Trust
E02002616,RXR,East Lancashire Hospitals NHS Trust
E02002617,RXR,East Lancashire Hospitals NHS Trust
E02002618,RXR,East Lancashire Hospitals NHS Trust
E02002619,RXR,East Lancashire Hospitals NHS Trust
E02002620,RXR,East Lancashire Hospitals NHS Trust
E02002621,RXR,East Lancashire Hospitals NHS Trust
E02002622,RXR,East Lancashire Hospitals NHS Trust
E02002623,RXR,East Lancashire Hospitals NHS Trust
E02002624,RXR,East Lancashire Hospitals NHS Trust
E02002625,RXR,East Lancashire Hospitals NHS Trust
E02002626,RXR,East Lancashire Hospitals NHS Trust
E02002627,RXR,East Lancashire Hospitals NHS Trust
E02002628,RXR,East Lancashire Hospitals NHS Trust
E02002629,RXR,East Lancashire Hospitals NHS Trust
E02002630,RXR,East Lancashire Hospitals NHS Trust
E02002631,RXR,East Lancashire Hospitals NHS Trust
E02002632,RXR,East Lancashire Hospitals NHS Trust
E02005176,RXR,East Lancashire Hospitals NHS Trust
E02005177,RXR,East Lancashire Hospitals NHS Trust
E02005178,RXR,East Lancashire Hospitals NHS Trust
E02005179,RXR,East Lancashire Hospitals NHS Trust
E02005180,RXR,East Lancashire Hospitals NHS Trust
E02005181,RXR,East Lancashire Hospitals NHS Trust
E02005182,RXR,East Lancashire Hospitals NHS Trust
E02005183,RXR,East Lancashire Hospitals NHS Trust
E02005184,RXR,East Lancashire Hospitals NHS Trust
E02005185,RXR,East Lancashire Hospitals NHS Trust
E02005186,RXR,East Lancashire Hospitals NHS Trust
E02005212,RXR,East Lancashire Hospitals NHS Trust
E02005213,RXR,East Lancashire Hospitals NHS Trust
E02005214,RXR,East Lancashire Hospitals NHS Trust
E02005215,RXR,East Lancashire Hospitals NHS Trust
E02005216,RXR,East Lancashire Hospitals NHS Trust
E02005217,RXR,East Lancashire Hospitals NHS Trust
E02005218,RXR,East Lancashire Hospitals NHS Trust
E02005219,RXR,East Lancashire Hospitals NHS Trust
E02005220,RXR,East Lancashire Hospitals NHS Trust
E02005245,RXR,East Lancashire Hospitals NHS Trust
E02005246,RXR,East Lancashire Hospitals NHS Trust
E02005247,RXR,East Lancashire Hospitals NHS Trust
E02005248,RXR,East Lancashire Hospitals NHS Trust
E02005249,RXR,East Lancashire Hospitals NHS Trust
E02005250,RXR,East Lancashire Hospitals NHS Trust
E02005251,RXR,East Lancashire Hospitals NHS Trust
E02005252,RXR,East Lancashire Hospitals NHS Trust
E02005270,RXR,East Lancashire Hospitals NHS Trust
E02005271,RXR,East Lancashire Hospitals NHS Trust
E02005272,RXR,East Lancashire Hospitals NHS Trust
E02005274,RXR,East Lancashire Hospitals NHS Trust
E02005276,RXR,East Lancashire Hospitals NHS Trust
E02005277,RXR,East Lancashire Hospitals NHS Trust
E02005278,RXR,East Lancashire Hospitals NHS Trust
E02005279,RXR,East Lancashire Hospitals NHS Trust
E02005280,RXR,East Lancashire Hospitals NHS Trust
E02005281,RXR,East Lancashire Hospitals NHS Trust
E02005284,RXR,East Lancashire Hospitals NHS Trust
E02005285,RXR,East Lancashire Hospitals NHS Trust
E02006881,RXR,East Lancashire Hospitals NHS Trust
E02006884,RXR,East Lancashire Hospitals NHS Trust
E02007003,RXR,East Lancashire Hospitals NHS Trust
E02002928,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002929,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002930,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002931,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002932,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002933,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002934,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002935,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002936,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002937,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002938,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002939,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002940,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002941,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002942,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002944,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002945,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002946,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002947,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002948,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002949,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02002950,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006008,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006009,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006010,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006011,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006012,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006013,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006014,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006015,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006016,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006017,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006018,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006019,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006020,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006021,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006022,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006023,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006024,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006025,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006026,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006027,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006028,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006029,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006030,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006031,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006032,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006033,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006034,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006035,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006036,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006037,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006038,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006039,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006040,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006041,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006042,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006043,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006044,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02006045,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02007050,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02007051,RXW,The Shrewsbury and Telford Hospital NHS Trust
E02000107,RYJ,Imperial College Healthcare NHS Trust
E02000110,RYJ,Imperial College Healthcare NHS Trust
E02000114,RYJ,Imperial College Healthcare NHS Trust
E02000115,RYJ,Imperial College Healthcare NHS Trust
E02000116,RYJ,Imperial College Healthcare NHS Trust
E02000120,RYJ,Imperial College Healthcare NHS Trust
E02000122,RYJ,Imperial College Healthcare NHS Trust
E02000123,RYJ,Imperial College Healthcare NHS Trust
E02000124,RYJ,Imperial College Healthcare NHS Trust
E02000125,RYJ,Imperial College Healthcare NHS Trust
E02000126,RYJ,Imperial College Healthcare NHS Trust
E02000250,RYJ,Imperial College Healthcare NHS Trust
E02000252,RYJ,Imperial College Healthcare NHS Trust
E02000256,RYJ,Imperial College Healthcare NHS Trust
E02000258,RYJ,Imperial College Healthcare NHS Trust
E02000261,RYJ,Imperial College Healthcare NHS Trust
E02000262,RYJ,Imperial College Healthcare NHS Trust
E02000264,RYJ,Imperial College Healthcare NHS Trust
E02000268,RYJ,Imperial College Healthcare NHS Trust
E02000269,RYJ,Imperial College Healthcare NHS Trust
E02000270,RYJ,Imperial College Healthcare NHS Trust
E02000271,RYJ,Imperial College Healthcare NHS Trust
E02000276,RYJ,Imperial College Healthcare NHS Trust
E02000372,RYJ,Imperial College Healthcare NHS Trust
E02000373,RYJ,Imperial College Healthcare NHS Trust
E02000374,RYJ,Imperial College Healthcare NHS Trust
E02000375,RYJ,Imperial College Healthcare NHS Trust
E02000376,RYJ,Imperial College Healthcare NHS Trust
E02000377,RYJ,Imperial College Healthcare NHS Trust
E02000378,RYJ,Imperial College Healthcare NHS Trust
E02000379,RYJ,Imperial College Healthcare NHS Trust
E02000380,RYJ,Imperial College Healthcare NHS Trust
E02000381,RYJ,Imperial College Healthcare NHS Trust
E02000382,RYJ,Imperial College Healthcare NHS Trust
E02000383,RYJ,Imperial College Healthcare NHS Trust
E02000384,RYJ,Imperial College Healthcare NHS Trust
E02000385,RYJ,Imperial College Healthcare NHS Trust
E02000386,RYJ,Imperial College Healthcare NHS Trust
E02000387,RYJ,Imperial College Healthcare NHS Trust
E02000389,RYJ,Imperial College Healthcare NHS Trust
E02000390,RYJ,Imperial College Healthcare NHS Trust
E02000393,RYJ,Imperial College Healthcare NHS Trust
E02000526,RYJ,Imperial College Healthcare NHS Trust
E02000532,RYJ,Imperial College Healthcare NHS Trust
E02000533,RYJ,Imperial College Healthcare NHS Trust
E02000577,RYJ,Imperial College Healthcare NHS Trust
E02000578,RYJ,Imperial College Healthcare NHS Trust
E02000579,RYJ,Imperial College Healthcare NHS Trust
E02000580,RYJ,Imperial College Healthcare NHS Trust
E02000581,RYJ,Imperial College Healthcare NHS Trust
E02000582,RYJ,Imperial College Healthcare NHS Trust
E02000583,RYJ,Imperial College Healthcare NHS Trust
E02000584,RYJ,Imperial College Healthcare NHS Trust
E02000585,RYJ,Imperial College Healthcare NHS Trust
E02000960,RYJ,Imperial College Healthcare NHS Trust
E02000961,RYJ,Imperial College Healthcare NHS Trust
E02000962,RYJ,Imperial College Healthcare NHS Trust
E02000963,RYJ,Imperial College Healthcare NHS Trust
E02000964,RYJ,Imperial College Healthcare NHS Trust
E02000965,RYJ,Imperial College Healthcare NHS Trust
E02000966,RYJ,Imperial College Healthcare NHS Trust
E02000967,RYJ,Imperial College Healthcare NHS Trust
E02000968,RYJ,Imperial College Healthcare NHS Trust
E02000969,RYJ,Imperial College Healthcare NHS Trust
E02000971,RYJ,Imperial College Healthcare NHS Trust
E02000973,RYJ,Imperial College Healthcare NHS Trust
E02000974,RYJ,Imperial College Healthcare NHS Trust
E02000975,RYJ,Imperial College Healthcare NHS Trust
E02000976,RYJ,Imperial College Healthcare NHS Trust
E02006791,RYJ,Imperial College Healthcare NHS Trust
E02006792,RYJ,Imperial College Healthcare NHS Trust
E02006968,RYJ,Imperial College Healthcare NHS Trust
E02006969,RYJ,Imperial College Healthcare NHS Trust
E02003491,RYR,University Hospitals Sussex NHS Foundation Trust
E02003492,RYR,University Hospitals Sussex NHS Foundation Trust
E02003493,RYR,University Hospitals Sussex NHS Foundation Trust
E02003494,RYR,University Hospitals Sussex NHS Foundation Trust
E02003495,RYR,University Hospitals Sussex NHS Foundation Trust
E02003496,RYR,University Hospitals Sussex NHS Foundation Trust
E02003497,RYR,University Hospitals Sussex NHS Foundation Trust
E02003498,RYR,University Hospitals Sussex NHS Foundation Trust
E02003499,RYR,University Hospitals Sussex NHS Foundation Trust
E02003500,RYR,University Hospitals Sussex NHS Foundation Trust
E02003501,RYR,University Hospitals Sussex NHS Foundation Trust
E02003502,RYR,University Hospitals Sussex NHS Foundation Trust
E02003503,RYR,University Hospitals Sussex NHS Foundation Trust
E02003504,RYR,University Hospitals Sussex NHS Foundation Trust
E02003505,RYR,University Hospitals Sussex NHS Foundation Trust
E02003506,RYR,University Hospitals Sussex NHS Foundation Trust
E02003507,RYR,University Hospitals Sussex NHS Foundation Trust
E02003508,RYR,University Hospitals Sussex NHS Foundation Trust
E02003509,RYR,University Hospitals Sussex NHS Foundation Trust
E02003510,RYR,University Hospitals Sussex NHS Foundation Trust
E02003511,RYR,University Hospitals Sussex NHS Foundation Trust
E02003512,RYR,University Hospitals Sussex NHS Foundation Trust
E02003513,RYR,University Hospitals Sussex NHS Foundation Trust
E02003514,RYR,University Hospitals Sussex NHS Foundation Trust
E02003515,RYR,University Hospitals Sussex NHS Foundation Trust
E02003516,RYR,University Hospitals Sussex NHS Foundation Trust
E02003517,RYR,University Hospitals Sussex NHS Foundation Trust
E02003518,RYR,University Hospitals Sussex NHS Foundation Trust
E02003519,RYR,University Hospitals Sussex NHS Foundation Trust
E02003520,RYR,University Hospitals Sussex NHS Foundation Trust
E02003521,RYR,University Hospitals Sussex NHS Foundation Trust
E02003522,RYR,University Hospitals Sussex NHS Foundation Trust
E02003523,RYR,University Hospitals Sussex NHS Foundation Trust
E02004379,RYR,University Hospitals Sussex NHS Foundation Trust
E02004380,RYR,University Hospitals Sussex NHS Foundation Trust
E02004381,RYR,University Hospitals Sussex NHS Foundation Trust
E02004382,RYR,University Hospitals Sussex NHS Foundation Trust
E02004383,RYR,University Hospitals Sussex NHS Foundation Trust
E02004384,RYR,University Hospitals Sussex NHS Foundation Trust
E02004385,RYR,University Hospitals Sussex NHS Foundation Trust
E02004386,RYR,University Hospitals Sussex NHS Foundation Trust
E02004387,RYR,University Hospitals Sussex NHS Foundation Trust
E02004388,RYR,University Hospitals Sussex NHS Foundation Trust
E02004409,RYR,University Hospitals Sussex NHS Foundation Trust
E02004411,RYR,University Hospitals Sussex NHS Foundation Trust
E02004414,RYR,University Hospitals Sussex NHS Foundation Trust
E02004415,RYR,University Hospitals Sussex NHS Foundation Trust
E02006534,RYR,University Hospitals Sussex NHS Foundation Trust
E02006535,RYR,University Hospitals Sussex NHS Foundation Trust
E02006536,RYR,University Hospitals Sussex NHS Foundation Trust
E02006537,RYR,University Hospitals Sussex NHS Foundation Trust
